1621.392	2050.805	1772.561	2053.33	1859.012
1043.451	1545.404	1442.587	1216.07	1343.285
1740.029	1167.094	1184.552	1302.573	1254.516
1176	1363.507	1435.207	1418.14	1405.672
1367.406	1548.975	1446.412	1337.108	1429.767
