863.7941	1103.199	1321.148	657.4254	1009.573
3778.616	3614.933	7832.428	8575.185	6675.069
8768.075	5345.597	6156.235	3335.813	5033.276
8518.326	6022.714	7308.303	2639.538	5057.056
5202.535	3787.582	5794.636	3794.06	4534.015
