.0836655	.1729967	.1525493	.0644509	.129823
.5153502	.3845843	.4800572	.3657545	.426547
.495997	.4208837	.5160264	.3813208	.4350229
.5954782	.5595775	.4931797	.3555802	.3969115
.2217553	.3000017	.3991325	.3303361	.3337005
