.0771818	.0953716	.1003203	.0888995	.3617732
.0239804	.0476952	.0567066	.0663276	.1947099
.0268043	.0375209	.0781312	.0976363	.2400926
.018377	.0351213	.0569629	.0929631	.2034243
.1463434	.2157091	.292121	.3458265	1
