.1467536	.1976518	.1538108	.0891021	.1468552
.4037818	.4907022	.455	.4247644	.4462215
.6275814	.5976658	.4576705	.296501	.4282815
.5202026	.6067026	.5168258	.2340395	.4027109
.3637393	.4215689	.3843148	.260188	.3428131
