8.642063	8.687303	9.961023	8.922197	9.118335
8.568186	8.338902	8.779909	8.61554	8.608654
9.694118	7.377164	8.161523	8.218113	8.142673
6.745771	8.076761	8.297998	9.099754	8.813007
8.627697	8.15206	8.69527	8.694939	8.603303
