9462.456	11782.87	10475.59	10672.04	10686.13
7203.544	7429.045	7762.593	6441.53	7248.204
7680.263	7491.431	6034.157	5884.762	6242.294
3803.28	6907.155	6385.502	5266.489	5571.441
8708.002	9641.34	7943.268	6370.026	7826.974
