quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	18.776802	13.123281	12.482611	4.1251192	11.764328
2	20.906115	20.29752	21.635178	17.657419	19.801624
3	15.369358	15.519322	21.156027	15.769336	17.515562
4	22.889074	16.848934	20.308132	19.190968	19.44042
All	19.793997	17.392544	20.239992	17.00423	18.321968
