quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	12.581059	13.377202	19.001873	22.748766	16.662344
2	20.53677	26.10113	27.710491	33.003208	28.192142
3	18.974716	23.858913	28.938395	33.817574	30.48562
4	23.511917	23.705183	35.613361	37.907021	36.419685
All	14.912135	18.580044	26.022825	33.264568	26.237638
