quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	11.318519	16.531595	11.699784	7.6940393	12.081563
2	19.56719	23.743567	24.314819	25.317543	24.140095
3	28.129881	24.762302	23.53171	25.051357	24.599348
4	26.234541	21.284962	32.098225	24.315075	25.697264
All	20.056385	22.728182	24.59687	24.34564	23.993164
