quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	21.798243	15.353339	16.132813	16.721266	16.448174
2	25.066652	25.111462	24.813324	21.070887	23.533062
3	19.46015	18.565758	25.080406	19.613682	21.298466
4	25.361898	20.571249	21.990906	21.538734	21.760698
All	23.583469	21.173922	23.42193	20.493628	21.781763
