quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	9	14.646472	13	13.462912
2	20.208662	15.541407	23.789257	19.813721	19.569185
3	14	12.907568	18.341728	16.444452	16.640034
4	15	16.836094	14.487811	18.53882	16.450144
All	18.996376	14.906829	17.723721	18.008371	17.415369
