quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	14.749497	19.462334	17.913132	15.312309	17.283457
2	25.798256	29.909557	28.089495	29.748892	28.935266
3	32.773052	29.266676	28.208366	29.363794	29.062927
4	30.676992	25.683374	30.329422	27.042837	27.670481
All	25.075596	27.706083	27.656511	28.024828	27.735027
