quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2856.8877	1255.0807	897.55273	1284.8409	1439.0258
2	6141.1563	18975.904	38260.363	8781.9453	24656.172
3	7597.1387	10720.831	13232.342	8568.0596	10574.586
4	4642.8433	9227.0977	7352.0425	11665.103	10863.278
All	6196.4248	13827.536	21856.004	10125.48	14711.891
