quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	4035.2817	3369.8123	3307.3828	2069.3181	3285.4375
2	17786.443	8192.376	19258.354	20843.49	17813.402
3	8882.249	13494.916	10332.53	13231.896	12028.471
4	23661.643	18479.82	19034.686	28291.416	24104.332
All	15507.759	12722.192	16296.039	21733.924	18110.313
