quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	206.30994	632.84528	0	641.17114
2	1010.8044	621.05707	515.71246	829.22021	780.09534
3	228.38045	906.00708	511.30673	686.55145	779.31567
4	1285.644	322.95667	184.87425	655.15369	763.40845
All	785.06183	704.05731	571.03662	797.15735	769.09491
