quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2330.9893	2666.2971	2138.4199	1182.427	2188.5771
2	15842.61	3815.8833	12695.339	33173.004	20999.373
3	10939.198	6001.5869	6448.3086	5364.6196	6609.3804
4	8934.3193	6028.251	9381.3506	8178.0137	8313.7881
All	10348.607	4709.332	8873.1523	15920.128	11685.613
