quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	936.37097	33.036583	296.8038	0	438.54724
2	4715.4863	4878.6045	6138.6396	5081.1157	5323.2998
3	12243.909	7777.4922	6590.7505	6242.0874	7352.3281
4	11827.968	13899.088	8936.5186	6560.9863	9983.9189
All	10215.295	10250.833	7309.6099	6023.2534	7929.4473
