quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1309.2025	1049.4861	895.87585	2052.0647	1356.5409
2	2169.2712	6557.2061	11056.45	4483.1479	7469.6938
3	3511.4224	5461.2832	4770.3511	3641.8765	4203.7148
4	1806.6713	3338.8096	3862.4126	5048.7173	4757.4956
All	2071.3884	4858.5127	6200.5537	4326.4937	4893.438
