quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	3224.2141	2337.8562	2557.5847	3572.6895	2857.52
2	9634.8379	13281.003	10189.43	16745.07	13741.082
3	5209.5024	7612.1914	16028.735	16372.972	15377.053
4	10870.383	9118.7461	15592.737	19095.1	18144.65
All	8148.5781	10825.611	14356.577	18030.053	16075.739
