quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	7733.1758	6418.7407	6362.9019	6768.1753	6762.709
2	11860.863	5615.5332	4699.043	5708.5615	6699.7056
3	4254.9844	3968.3401	4535.8169	4167.9971	4297.0146
4	3572.6982	3363.824	3627.3135	4808.5532	4207.7686
All	8164.1201	5610.3022	5180.1392	5541.4951	5942.832
