quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	3717.4797	3819.0737	0	2896.5388
2	10478.551	16585.662	16396.922	14591.027	15786.09
3	16562.57	9200.9063	18269.031	15248.657	16401.416
4	2156.5776	9637.6904	15235.112	17194.475	15301.026
All	12829.257	12653.597	17006.008	15349.034	15734.373
