quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1931.0243	2802.3481	1278.4272	104.43894	1810.4498
2	3791.2095	5319.2095	5560.564	5434.416	5293.1689
3	3373.7781	2954.7534	7393.7866	7610.9937	7162.1191
4	5712.084	7171.6831	8665.8984	9787.2822	9333.1836
All	3836.6797	5080.0796	7149.7651	8351.8076	7540.6943
