quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	0	0	0	0
2	10919.981	14795.205	9384.335	10837.799	11303.162
3	0	5511.8838	12565.591	7109.3037	11338.067
4	11659.788	8056.7925	0	7408.4209	20374.191
All	9269.0244	11006.864	19881.793	7100.0947	13695.908
