quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2439.5405	2436.5439	2576.3174	1415.8018	2296.062
2	4429.9063	4789.5498	14702.147	7743.5557	9607.4512
3	8070.687	3880.4841	8211.9424	7796.9771	7725.166
4	2538.3433	25112.084	7592.2017	10700.508	11208.369
All	4112.3535	8499.6357	9282.9961	8988.2686	8782.8623
