quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2.8030131	1.6971714	1.9387538	2.6080086	2.2716539
2	4.013834	2.3277996	2.0426455	1.8618952	2.4229898
3	2.7704186	1.8517632	2.7192817	2.5154922	2.5440831
4	2.5241613	2.358485	1.7461312	2.9502375	2.5443797
All	3.0426269	2.0125864	2.18875	2.5767751	2.4426794
