quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	5.0128436	0	4.0224195
2	3.2678943	3.9178717	2.0852389	11.922206	7.9556012
3	0	3.732568	5.2156157	3.7172053	4.9967723
4	0	1.5722605	1.8045325	5.3516741	3.6845551
All	3.2454197	3.4923348	4.4999013	8.45858	6.1820607
