quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	549.38867	3560.4089	1059.5764	622.14996	2201.4856
2	6657.9438	8504.3408	6049.4487	11129.843	8954.5352
3	6168.3828	10732.46	12065.683	10499.45	11008.205
4	4334.5298	2533.7483	11911.484	16864.189	15624.192
All	5893.8145	8320.7881	11182.263	14079.952	12604.664
