quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2.5295784	2.6171377	3.7973909	1.4974602	2.8948834
2	2.8680575	1.927828	5.8656735	4.247261	4.3780127
3	2.0589118	2.6971433	3.997473	3.7005301	3.6482873
4	1.6678169	3.7366631	2.9956439	3.5438821	3.463541
All	2.7214365	2.635349	4.3970518	3.6917043	3.7359741
