quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	735.79028	908.185	684.64459	671.57025	772.7959
2	723.93695	485.81732	652.93439	712.43341	637.95807
3	518.20276	725.21729	550.02917	601.57892	594.82703
4	297.35419	634.37921	392.35165	457.3031	460.73306
All	723.41211	802.0672	637.2392	625.27942	687.88538
