quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	7910.4072	8878.5908	10424.15	6244.9219	8722.251
2	4467.9644	6556.2153	7370.6567	10199.584	8095.2422
3	8564.2764	5828.7168	5182.71	5712.5728	5658.3379
4	1386.2245	7223.793	5991.5806	5540.3672	5713.3262
All	7316.8916	7429.4897	7378.585	6766.7466	7125.8101
