quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	0	0	10747.484
2	9623.3818	12774.864	0	15855.199	14319.046
3	0	0	10979.825	9548.7305	11022.337
4	0	13439.66	9532.9678	26098.842	17561.961
All	9349.3213	12715.958	10128.773	16041.998	13617.595
