quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	920.45032	758.59674	0	671.3429
2	3731.927	5534.2437	5718.707	4628.0933	5159.1455
3	3435.9436	7749.0181	6405.5649	5883.2842	6157.6089
4	3956.7886	2285.4734	7452.2925	6545.9282	6580.2124
All	3313.3359	5570.3955	6348.6411	5972.769	5958.1572
