quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	1319.9722	2515.3152	0	1939.6576
2	1906.7977	5525.3823	9945.8047	2923.4683	6625.8677
3	5488.9492	2707.2649	4840.9136	5427.0161	4977.0098
4	1429.901	3547.7532	3181.344	5690.5161	4686.9492
All	3422.0125	4127.9561	6424.1851	4960.3438	5332.7256
