quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1323.0825	2463.9668	1199.4376	0	1529.6707
2	45314.898	6103.2798	17382.807	43701.422	30994.916
3	13118.439	9981.21	11524.669	8896.123	10642.92
4	10323.54	7857.8291	14888.615	10946.301	11804.162
All	25567.008	7564.9927	13885.111	20311.014	17566.057
