quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	0	0	0	0	1.217791
2	13.480077	3.1131086	12.026013	5.3199544	8.9015989
3	1.9409072	7.1548882	4.5763783	6.2410674	5.3424015
4	0	1.3584046	.84125358	1.2503785	1.3642079
All	10.420382	4.1806111	8.5887098	5.2661018	6.7934546
