quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2853.5972	3989.9216	1361.1215	587.77649	2772.5012
2	7746.5298	10337.371	8980.7656	13430.638	11174.256
3	5867.5122	10499.883	15900.39	12756.557	13644.151
4	5887.8506	7116.9653	12186.276	18927.998	17386.895
All	6806.4575	9543.3887	14178.941	16360.479	15013.578
