quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	5188.6108	2387.4397	7553.564	4734.1372	5298.3394
2	13625.81	8597.0996	17416.795	19883.814	16231.866
3	8847.5791	12972.141	12616.822	13492.205	12757.807
4	26537.813	13628.661	24610.096	22724.244	22416.193
All	13901.075	10385.519	17355.961	18361.896	16234.375
