quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	7268.2402	0	8165.9043
2	11745.358	10589.111	10960.458	30579.307	20790.551
3	0	13866.86	10198.797	6657.998	9085.3828
4	0	2194.1418	7640.168	24033.771	16066.67
All	11104.847	9859.5957	9716.751	22103.768	15861.878
