quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2.3610897	1.9380642	2.6764174	1.8361808	2.2507145
2	1.3642883	1.8342146	2.0850089	3.047451	2.2995365
3	3.7500944	2.6709921	2.54706	2.9441969	2.7893817
4	1.4586869	1.6324154	2.7313697	2.7083893	2.6657922
All	2.3231499	2.0063286	2.5286801	2.7168064	2.5186512
