quality4	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	937.7674	1092.832	3671.2888	2563.8105	2389.9075
2	3060.874	5051.3525	11753.462	12291.832	10308.278
3	4304.3784	7940.6685	9297.4873	11965.332	10357.057
4	10062.061	11216.346	9101.624	20249.436	15862.129
All	6299.1318	8834.2061	9867.9443	15774.781	12671.135
