quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2.9838314	1.9029372	2.8204522	3.2549894	2.8261237
2	4.7642016	2.9722137	2.3022132	2.6002929	2.9610701
3	2.644635	2.3394654	2.8266685	2.2276957	2.4827952
4	2.8250926	2.3872597	2.4884412	4.1150498	3.419894
All	3.4543252	2.4738166	2.5886931	3.262907	2.9748306
