quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	815.08282	728.26984	804.51257	579.08276	744.93921
2	650.19818	562.69312	595.26141	680.04913	614.46375
3	813.57489	679.5365	567.92383	958.8407	806.36377
4	389.35263	608.70959	608.39203	893.88452	829.94458
All	784.8642	666.25244	693.66229	867.12817	783.1485
