quality1	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	8230.7217	7410.1235	6015.4751	5598.645	6929.3911
2	6352.1577	4096.0845	5191.0752	5362.2891	5088.6001
3	5015.0928	6456.5459	3792.5886	3335.1743	4046.842
4	1530.775	5170.7456	2702.0793	3963.9351	3853.877
All	7689.8062	6597.9824	5145.5977	4699.4307	5747.417
