quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	7866.4429	7638.4941	9910.2324	8919.2539	8687.7354
2	14802.362	9197.5508	5495.0762	6545.6392	8404.127
3	6756.855	4835.9536	6018.3867	5237.856	5595.9839
4	4426.3975	5617.8804	3093.6526	5608.1948	5006.9263
All	9858.6367	7370.1143	6258.5249	6429.9756	7068.7856
