quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2104.4021	2702.6672	2673.4741	2195.0029	2483.0652
2	3824.8196	11558.056	13539.061	9782.8896	11213.636
3	9278.1191	8302.3408	10314.399	10773.345	10379.33
4	6798.4707	9123.3926	21911.77	16421.852	17278.029
All	4880.2451	8992.2773	13573.254	13664.793	12821.366
