quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	0	0	0	0	676.80151
2	0	3935.3423	10766.422	4355.8804	6396.6982
3	0	1993.5504	18899.643	15217.318	16925.418
4	0	985.5929	16497.756	10223.298	12223.705
All	3.1646826	3345.4221	16615.682	12437.02	13504.026
