quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	689.60693	820.20752	803.99347	652.14386	756.04932
2	606.27887	638.87878	673.67792	650.01794	650.39917
3	751.3056	653.41492	536.0451	976.3606	809.40704
4	298.80212	633.09314	730.00549	1383.3569	1238.0652
All	682.83795	711.63983	698.04999	1135.3445	944.40857
