quality1	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	2737.3494	1263.5737	3308.3101	1748.7396	2419.8877
2	10427.01	8004.958	6305.0894	7028.8628	7702.1401
3	9610.208	11098.37	7607.3223	7043.6514	8297.7998
4	21947.896	10151.813	15339.064	10437.296	13641.267
All	12346.914	8367.125	9438.9707	7752.0728	9121.7344
