quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1136.0338	1687.4246	1236.3861	244.08937	1261.9189
2	3667.7612	3705.3005	4354.2534	2826.0562	3734.3748
3	1111.9465	5726.6934	6149.7676	4106.3691	5119.5479
4	2400.8433	2635.8154	7667.8789	3839.9399	5028.7988
All	2791.9224	4342.167	5664.8379	3661.5681	4486.439
