quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2.7977667	3.4527693	3.8200002	3.6384137	3.4888351
2	3.0356243	3.6638346	4.4359951	4.1836658	4.0664954
3	6.089036	2.2183716	3.8991473	3.7998633	3.7776134
4	1.9579401	3.9247737	2.8045285	3.9693799	3.7374909
All	3.4880595	3.3290021	3.9149771	3.9359515	3.8059726
