quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	633.32837	2481.3965	0	0	1634.3682
2	5178.4795	3021.5237	6992.9995	5067.8008	5382.2358
3	2333.1011	6004.6421	7389.8384	10733.736	8469.2344
4	0	2932.6172	5437.7188	2403.0237	3948.4111
All	3781.9536	3954.5757	6683.2031	7492.9624	6353.8447
