quality3	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	1015.4153	1797.7113	866.13446	889.06128	1204.2172
2	3518.0801	4942.3955	5123.9556	7084.9712	5854.625
3	11857.756	3770.7844	5862.8247	7601.9463	7147.0684
4	3941.4607	4028.8713	5798.6108	4221.0835	4727.5449
All	7269.4854	3971.2842	5343.436	6095.7515	5654.5791
