quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	8231.7998	9490.5264	11761.092	9337.9688	10100.579
2	8255.3164	8993.168	8146.9854	7366.0015	8152.291
3	14897.71	6139.8115	5217.3315	8078.3003	7558.0078
4	9440.8418	7180.4595	6496.437	6696.5127	6742.6792
All	9670.958	8472.1963	8598.0049	7628.8867	8295.3584
