quality5	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	3.360157	5.1766038	3.3673677	4.570189	4.3738055
2	4.492146	5.3534017	3.2461376	4.3196435	4.4449525
3	5.5934424	3.4520884	4.2283807	4.3225131	4.225862
4	2.2922516	3.9668808	4.089828	5.4803419	4.5937862
All	4.3009057	4.5975552	3.8242962	4.6673059	4.411077
