quality3	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2.6374879	4.6137919	2.6667588	2.45048	3.3177323
2	2.7777414	4.2512951	2.3550808	3.1849666	3.2183967
3	2.545975	1.8908576	2.7736201	3.2175074	2.8906465
4	1.4757903	3.2531977	2.6773221	3.3686163	3.2096007
All	2.6801708	4.0142684	2.6464224	3.2102256	3.1795299
