quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2829.4099	2427.1084	2143.9739	1289.6486	2313.363
2	4353.9678	5122.0728	10960.938	5943.1982	7782.9712
3	5253.4824	4970.2759	8945.4512	10784.984	9574.793
4	2948.3848	18255.074	8758.3877	12442.188	12156.448
All	3681.3652	6865.6333	8531.7266	10729.512	9122.4912
