quality6	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	580.41718	1043.5167	646.56018	98.727577	767.30914
2	793.33252	647.14563	860.98962	937.914	836.81396
3	1130.6891	636.7677	967.23383	829.98724	844.66016
4	0	502.10681	874.64081	1052.4309	853.5257
All	783.00958	803.00366	864.03064	900.50684	853.32117
