quality2	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	2.1937451	3.4763322	2.3536854	2.1863554	2.7231436
2	2.2018342	2.1908972	2.1842961	2.2112248	2.1994059
3	2.8027091	1.5405548	2.6656291	2.6838188	2.5645995
4	1.8980415	1.7664808	2.6266255	2.6386051	2.57777
All	2.2669764	2.8770468	2.4500146	2.5351143	2.5604954
