quality4	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	337.62775	227.20096	292.78632	4386.2686	2414.0171
2	537.4541	4603.0054	8314.2939	3476.3938	5412.0659
3	0	3408.4917	16867.906	11566.464	13264.003
4	0	899.85291	15868.082	12814.527	13383.762
All	470.78729	4042.4802	14360.836	11835.516	11884.03
