quality6	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	9718.041	9771.084	8299.6621	18474.623	12421.915
2	13185.631	10268.663	17952.117	16003.568	15115.453
3	7112.2271	10616.641	9386.0859	8349.8809	9234.6055
4	606.49896	2831.4487	11609.214	5023.9009	7285.5493
All	10525.353	9404.459	12388.377	14677.957	12309.65
