quality2	inc_quartile1	inc_quartile2	inc_quartile3	inc_quartile4	inc_quartileALL
1	8512.6582	7431.6606	10782.269	7521.0825	8737.0547
2	6577.2773	5536.7993	5156.1987	6185.7969	5848.0654
3	4751.4146	4865.9839	5365.293	5074.3042	5106.5298
4	4878.3755	7902.0659	5245.6846	3918.6304	5367.0859
All	7360.7285	6998.5713	7851.7031	6100.0532	7057.1191
