quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	11836.872	12562.882	13649.242	8509.9707	12242.121
2	9187.9717	9360.7646	10402.779	8750.335	9536.4756
3	13928.471	8040.5928	7725.2207	8439.8486	8569.3633
4	5739.6704	6903.7451	8183.4331	12364.377	10706.24
All	11479.757	9779.4531	10760.683	10144.317	10438.328
