quality5	afqt_quartile1	afqt_quartile2	afqt_quartile3	afqt_quartile4	afqt_quartileALL
1	1829.9489	1775.9521	2825.1204	584.50275	2153.7554
2	5375.9536	8200.7939	8860.1338	6980.833	7918.0928
3	10957.307	6989.4595	12032.647	10416.105	10519.897
4	3407.8254	5657.7686	8871.46	7467.7915	7624.0991
All	7810.354	7295.1157	9964.2451	8753.6084	8872.3281
